Human	Herpes
P12004	Herpes:P0CK57
Q9BRK5	Herpes:P0CK57
O95071	Herpes:P0CK48
O95071	Herpes:Q1HVI8
O95071	Herpes:Q1HVJ0
O95071	Herpes:P0CK57
O95071	Herpes:Q1HVD3
O95071	Herpes:Q1HVD1
Q9P035	Herpes:P0C737
Q9Y282	Herpes:P0C737
P17858	Herpes:P0CK57
Q01813	Herpes:P0C737
Q01813	Herpes:P0CK50
Q01813	Herpes:P0CK57
Q01813	Herpes:P0C6Z1
P18859	Herpes:P0C737
Q02809	Herpes:P0CK57
Q02809	Herpes:Q1HVF7
O00469	Herpes:P0CK57
O15162	Herpes:P0C723
O15162	Herpes:P0CK48
O15162	Herpes:Q1HVB8
P48047	Herpes:P0C737
Q15165	Herpes:P0C6Z1
Q15165	Herpes:P0CK57
Q9H0E2	Herpes:Q1HVJ2
P46100	Herpes:Q1HVJ0
Q9NX40	Herpes:P0C6Z1
P62136	Herpes:Q1HVD3
Q96EP0	Herpes:P0C705
Q9NVI7	Herpes:Q1HVG0
Q9NVI7	Herpes:P0C6Z1
Q5H9R7	Herpes:P0CK57
Q5H9R7	Herpes:P0CK48
P17612	Herpes:Q1HVB5
Q96P70	Herpes:P0C737
Q13164	Herpes:Q1HVD6
P25786	Herpes:Q1HVJ2
P25786	Herpes:Q1HVD3
P25788	Herpes:P0C705
P25788	Herpes:Q1HVG4
P25788	Herpes:P0C742
P25788	Herpes:Q1HVJ2
P25788	Herpes:Q1HVH8
P25788	Herpes:Q69140
P25788	Herpes:Q69022
P25788	Herpes:Q1HVI8
P25789	Herpes:Q1HVJ2
P60900	Herpes:Q1HVJ2
P60900	Herpes:Q1HVD3
O14818	Herpes:Q1HVJ2
P20618	Herpes:Q1HVJ2
P49721	Herpes:Q1HVJ2
P49721	Herpes:Q1HVD3
P49720	Herpes:Q1HVJ2
P28070	Herpes:Q1HVJ2
P28072	Herpes:Q1HVJ2
P28072	Herpes:Q1HVI8
P82650	Herpes:Q1HVD1
Q99436	Herpes:Q1HVJ2
P28062	Herpes:Q1HVJ2
P28065	Herpes:Q1HVJ2
P62191	Herpes:Q1HVJ2
P62191	Herpes:Q1HVD3
P35998	Herpes:Q1HVI8
P35998	Herpes:Q1HVJ2
P35998	Herpes:Q1HVD3
P43686	Herpes:Q1HVJ0
P43686	Herpes:Q1HVJ2
P43686	Herpes:Q1HVD3
P43686	Herpes:P0CK57
P62195	Herpes:Q1HVJ2
P62195	Herpes:Q1HVD3
P62333	Herpes:Q1HVJ2
Q13200	Herpes:Q1HVI8
O43242	Herpes:Q1HVJ2
O43242	Herpes:P0CK57
O43242	Herpes:Q1HVD3
P55036	Herpes:Q1HVJ2
P55036	Herpes:Q1HVD3
Q9NQC3	Herpes:Q1HVD1
Q9NQC3	Herpes:P0C737
Q9NQC3	Herpes:P0CK50
Q9NQC3	Herpes:P0CK48
Q969X5	Herpes:P0CK57
Q969X5	Herpes:P0C6Z1
Q969X5	Herpes:P0CK50
Q969X5	Herpes:P0C737
P26599	Herpes:P0C6Z9
P26599	Herpes:Q1HVI8
Q7Z434	Herpes:P0C6Z1
Q7Z434	Herpes:P0C737
Q8N163	Herpes:Q1HVI8
P47897	Herpes:Q1HVI8
Q15293	Herpes:Q1HVI8
Q14257	Herpes:Q1HVI8
Q14257	Herpes:P0CK57
Q14257	Herpes:P0C737
P40938	Herpes:Q1HVI8
P14373	Herpes:P0C763
P14373	Herpes:P0CK48
P14373	Herpes:P0C6Z9
P13489	Herpes:P0CK48
P13489	Herpes:P0CK57
P39023	Herpes:Q1HVF7
P39023	Herpes:Q1HVH9
P18124	Herpes:Q1HVI8
P62424	Herpes:Q1HVI8
P62917	Herpes:Q1HVI8
P27635	Herpes:Q1HVI8
P30050	Herpes:Q1HVI8
P26373	Herpes:Q1HVI8
P18621	Herpes:Q1HVI8
Q07020	Herpes:Q1HVI8
P35268	Herpes:Q1HVI8
P46779	Herpes:Q1HVF7
P62899	Herpes:Q1HVF7
P62899	Herpes:Q1HVI8
P49207	Herpes:Q1HVF7
P61513	Herpes:Q1HVF7
P15880	Herpes:Q1HVI8
P61247	Herpes:Q1HVI8
P46782	Herpes:P0C6Z1
P62241	Herpes:Q1HVI8
P46781	Herpes:Q1HVI8
P62277	Herpes:Q1HVI8
P62277	Herpes:Q1HVF7
P62249	Herpes:Q1HVI8
P08708	Herpes:Q1HVI8
P62266	Herpes:Q1HVI8
P42677	Herpes:Q1HVD3
P42677	Herpes:P0CK48
P42677	Herpes:P0CK50
P42677	Herpes:P0CK57
P21912	Herpes:P0C6Z1
P55735	Herpes:Q1HVI8
Q01105	Herpes:Q1HVI8
P23246	Herpes:Q1HVI8
Q8IUQ4	Herpes:Q1HVG4
Q8IUQ4	Herpes:P68343
Q8IUQ4	Herpes:P0C763
Q8TC07	Herpes:P0C737
P08195	Herpes:P0CK57
P08195	Herpes:P0C737
P08195	Herpes:P0CK50
P08195	Herpes:P0C6Z1
Q16637	Herpes:Q69140
P09012	Herpes:Q1HVI8
P08579	Herpes:Q1HVI8
P62316	Herpes:Q1HVI8
P23497	Herpes:Q1HVI8
P23497	Herpes:Q1HVH2
P17947	Herpes:Q69022
P12931	Herpes:Q1HVJ2
Q96SB4	Herpes:Q1HVF7
Q04837	Herpes:Q1HVI8
P51571	Herpes:P0C6Z1
P51571	Herpes:P0CK57
O95793	Herpes:Q1HVF7
O15260	Herpes:P0CK57
O15260	Herpes:P0C6Z1
O15260	Herpes:Q1HVJ2
O15260	Herpes:P0C737
O15260	Herpes:Q1HVB5
O15260	Herpes:P0CK50
O15533	Herpes:P0C737
Q07021	Herpes:Q1HVF7
Q13077	Herpes:Q1HVB3
Q13077	Herpes:P0C6Z1
Q13077	Herpes:P0C763
Q13077	Herpes:P0CK48
Q13077	Herpes:P0C6Z9
P49368	Herpes:P0CK57
P49368	Herpes:P0CK48
P49368	Herpes:Q1HVD3
P49368	Herpes:Q1HVJ0
Q99615	Herpes:Q1HVJ0
P0CG48	Herpes:Q1HVI8
P08670	Herpes:P0C763
P04275	Herpes:P0C6Z1
P04275	Herpes:Q69140
P04275	Herpes:P0C763
P13010	Herpes:Q1HVI8
P43403	Herpes:Q1HVJ2
Q71U36	Herpes:P0CK54
Q71U36	Herpes:P0CK48
P27708	Herpes:Q1HVI8
Q9BQA1	Herpes:Q1HVI8
Q9HAV7	Herpes:Q1HVI8
Q15773	Herpes:Q1HVI8
P27797	Herpes:P0C737
Q8TCT9	Herpes:P0C737
P52907	Herpes:Q1HVI8
P47756	Herpes:Q1HVD1
P62807	Herpes:Q1HVI8
Q96J02	Herpes:Q1HVJ2
Q8N2S1	Herpes:P0C6Z1
Q8N2S1	Herpes:P0CK48
Q8N2S1	Herpes:P0C742
Q8N2S1	Herpes:P0C763
P78357	Herpes:P0CK57
P78357	Herpes:P0C6Z1
P78357	Herpes:P0C737
Q9BPW8	Herpes:Q1HVI8
Q9Y265	Herpes:Q1HVI8
P63167	Herpes:Q69022
P55884	Herpes:Q1HVI8
Q8IZ07	Herpes:P0C737
Q8IZ07	Herpes:Q1HVB5
Q8IZ07	Herpes:Q1HVJ2
O15460	Herpes:Q1HVI8
P40227	Herpes:Q1HVD3
P40227	Herpes:Q1HVJ0
P40227	Herpes:P0CK57
P40227	Herpes:P0CK48
Q86T03	Herpes:Q1HVB5
Q3ZCQ8	Herpes:Q1HVI8
P62829	Herpes:Q1HVI8
Q9Y5V3	Herpes:Q69140
Q9Y5V3	Herpes:Q1HVJ0
Q9Y5V3	Herpes:Q1HVD3
Q9Y5V3	Herpes:Q1HVI8
Q9Y5V3	Herpes:P0CK50
Q9Y5V3	Herpes:P0CK57
O95817	Herpes:P0CK50
O95817	Herpes:Q1HVJ0
O95817	Herpes:P0C737
O95817	Herpes:Q1HVD3
O95817	Herpes:P0C6Z1
O95817	Herpes:Q1HVI8
O95817	Herpes:P0CK57
O95816	Herpes:Q1HVI8
O95816	Herpes:Q1HVD3
O95816	Herpes:Q1HVJ0
Q8N1F7	Herpes:Q1HVI8
P04233	Herpes:Q1HVH9
P06493	Herpes:Q1HVI8
Q5SW79	Herpes:P0CK48
Q5SW79	Herpes:Q1HVB5
Q5SW79	Herpes:Q1HVD3
Q5SW79	Herpes:P0CK57
O15027	Herpes:Q1HVI8
O15027	Herpes:P0CK57
O15027	Herpes:Q1HVJ0
A0A087WW40	Herpes:P0C723
A0A087X231	Herpes:Q69140
A0A087X231	Herpes:Q1HVB8
A0A0A0MS08	Herpes:P0C6Z8
A0A1B0GVY1	Herpes:Q1HVJ2
A0AVG3	Herpes:P0CK48
A0FGR8	Herpes:P0C6Z1
A0FGR8	Herpes:P0C737
A1KXE4	Herpes:P0C763
A3KMH1	Herpes:Q1HVJ0
A3KMH1	Herpes:P0C737
A3KMH1	Herpes:Q1HVD3
A8MU27	Herpes:Q69140
B0QYN7	Herpes:P0CK48
B3KR20	Herpes:Q69022
B4E3T4	Herpes:Q69140
B4E3T4	Herpes:P0CK48
B8ZZN6	Herpes:Q69140
D6REE5	Herpes:Q1HVG1
F6SYF8	Herpes:P0CK48
G3XA98	Herpes:P0C723
G3XA98	Herpes:P0CK48
G5E975	Herpes:Q69022
H0YBH7	Herpes:P0CAP7
H7C2N1	Herpes:Q69140
H7C2Q8	Herpes:Q1HVF7
J3KTL2	Herpes:Q1HVF7
O00161	Herpes:P0C737
O00170	Herpes:Q69138
O00203	Herpes:Q1HVD1
O00268	Herpes:Q1HVG0
O00308	Herpes:Q1HVJ2
O00308	Herpes:P0C723
O00391	Herpes:P0CK57
O00391	Herpes:P0C6Z1
O00425	Herpes:Q1HVF7
O00471	Herpes:P0C6Z1
O00483	Herpes:P0C6Z1
O00483	Herpes:Q1HVJ0
O00483	Herpes:Q1HVD1
O00483	Herpes:Q1HVD3
O00483	Herpes:P0C737
O00483	Herpes:P0CK57
O00483	Herpes:P0CK50
O00487	Herpes:P0CK57
O00487	Herpes:Q1HVD3
O00487	Herpes:Q1HVJ2
O14545	Herpes:P0CK57
O14545	Herpes:Q1HVD3
O14579	Herpes:P0C737
O14579	Herpes:P0CK57
O14641	Herpes:P0C717
O14641	Herpes:Q1HVH2
O14641	Herpes:P0C763
O14681	Herpes:P0C737
O14683	Herpes:P0C737
O14735	Herpes:Q1HVJ0
O14735	Herpes:P0CK57
O14735	Herpes:P0CK50
O14735	Herpes:P0C6Z1
O14735	Herpes:P0C737
O14763	Herpes:Q1HVB5
O14763	Herpes:P0C737
O14773	Herpes:Q1HVB5
O14773	Herpes:P0CK57
O15031	Herpes:P0C737
O15031	Herpes:Q1HVJ2
O15031	Herpes:P0CK48
O15031	Herpes:Q1HVB5
O15127	Herpes:P0C737
O15173	Herpes:P0CK57
O15173	Herpes:P0C737
O15173	Herpes:P0C6Z1
O15173	Herpes:P0CK50
O15217	Herpes:P0C6Z9
O15269	Herpes:Q1HVJ2
O15269	Herpes:P0C737
O15269	Herpes:P0CK57
O15270	Herpes:P0CK57
O15270	Herpes:P0C737
O15321	Herpes:P0C737
O15321	Herpes:P0C6Z1
O15400	Herpes:P0C737
O15427	Herpes:P0CK50
O43164	Herpes:P0CK57
O43164	Herpes:Q1HVD3
O43264	Herpes:P0C737
O43294	Herpes:P0CK48
O43294	Herpes:P0C737
O43294	Herpes:P0CK57
O43294	Herpes:P0CK50
O43294	Herpes:Q1HVD3
O43306	Herpes:P0C737
O43819	Herpes:P0CK57
O43819	Herpes:P0C737
O43866	Herpes:Q69022
O43889	Herpes:P0C6Z3
O43889	Herpes:Q1HVG2
O43889	Herpes:P0C737
O60353	Herpes:P0C737
O60493	Herpes:Q1HVJ2
O60494	Herpes:Q1HVJ2
O60499	Herpes:P0C737
O60565	Herpes:Q1HVF7
O60716	Herpes:Q1HVD1
O60716	Herpes:P0C6Z1
O60716	Herpes:P0CK57
O60725	Herpes:P0C737
O60725	Herpes:P0C6Z1
O60762	Herpes:P0CK57
O60762	Herpes:P0C737
O60763	Herpes:P0CK57
O60831	Herpes:P0C737
O60831	Herpes:P0C6Z1
O60831	Herpes:P0CK50
O60831	Herpes:Q1HVJ2
O60831	Herpes:P0CK57
O60831	Herpes:Q1HVD1
O75153	Herpes:Q1HVD3
O75165	Herpes:Q1HVI8
O75381	Herpes:Q1HVD3
O75381	Herpes:Q1HVJ0
O75381	Herpes:P0CK57
O75396	Herpes:P0CK57
O75396	Herpes:Q1HVB5
O75396	Herpes:P0C6Z1
O75396	Herpes:P0C737
O75396	Herpes:P0CK50
O75477	Herpes:P0C6Z1
O75688	Herpes:P0CK50
O75688	Herpes:P0CK48
O75688	Herpes:P0CK57
O75688	Herpes:Q1HVD1
O75688	Herpes:P0C737
O75695	Herpes:P0C6Z1
O75907	Herpes:P0C737
O75962	Herpes:P0C6Z1
O75964	Herpes:P0C737
O76013	Herpes:Q69022
O94851	Herpes:Q1HVB5
O94905	Herpes:P0C737
O95183	Herpes:P0C737
O95219	Herpes:P0C723
O95236	Herpes:P0C742
O95273	Herpes:P0C763
O95273	Herpes:Q1HVB5
O95297	Herpes:P0CK50
O95297	Herpes:P0C6Z1
O95297	Herpes:P0C737
O95302	Herpes:P0CK57
O95429	Herpes:Q69140
O95456	Herpes:Q1HVJ2
O95674	Herpes:P0CK50
O95674	Herpes:P0CK57
O95831	Herpes:P0CK50
O95831	Herpes:P0CK48
O95831	Herpes:P0CK57
O95967	Herpes:P0C705
O95967	Herpes:P0CK48
O95967	Herpes:Q69022
O95967	Herpes:P0CK57
O96005	Herpes:P0C737
O96006	Herpes:P0CK48
O96006	Herpes:P0C717
P00403	Herpes:P0C6Z1
P00533	Herpes:P0CK57
P00533	Herpes:P0C737
P00533	Herpes:P0C6Z1
P00533	Herpes:P0CK50
P00533	Herpes:Q1HVB5
P00846	Herpes:P0C737
P01023	Herpes:P0C737
P01023	Herpes:P0CK50
P01023	Herpes:Q1HVB5
P01023	Herpes:P0CK48
P04844	Herpes:P0CK57
P04844	Herpes:P0C737
P05362	Herpes:P0CK57
P06454	Herpes:Q69140
P06703	Herpes:P0CK50
P07093	Herpes:P0CK57
P07093	Herpes:Q1HVB5
P07196	Herpes:P0C6Z9
P07196	Herpes:Q1HVD1
P07196	Herpes:Q1HVB8
P07942	Herpes:P0C763
P08172	Herpes:P0C6Z1
P08172	Herpes:P0C737
P08240	Herpes:P0CK48
P08240	Herpes:P0C737
P08240	Herpes:P0CK57
P08240	Herpes:P0CK50
P08240	Herpes:P0C6Z1
P09455	Herpes:Q69022
P09486	Herpes:P0C6Z1
P09486	Herpes:P0CK57
P09486	Herpes:P0CK50
P09543	Herpes:P0CK50
P09543	Herpes:P0CK57
P09543	Herpes:P0C6Z1
P09543	Herpes:P0C737
P09543	Herpes:Q1HVD3
P09543	Herpes:P0CK48
P09543	Herpes:Q1HVJ0
P09619	Herpes:P0CK57
P09619	Herpes:P0C6Z1
P09619	Herpes:Q1HVJ2
P09619	Herpes:P0CK48
P09619	Herpes:P0C737
P0DI83	Herpes:P0C6Z1
P0DI83	Herpes:P0C737
P0DI83	Herpes:P0CK50
P0DN79	Herpes:P0CK57
P0DN79	Herpes:Q1HVD3
P10242	Herpes:Q69022
P10276	Herpes:Q1HVG1
P10301	Herpes:P0C737
P10301	Herpes:P0C6Z1
P10398	Herpes:P0CK57
P10620	Herpes:P0C737
P10644	Herpes:P0CK57
P10909	Herpes:P0CK57
P10909	Herpes:P0C737
P10909	Herpes:Q1HVI8
P11047	Herpes:P0CK57
P11166	Herpes:P0C6Z1
P11166	Herpes:P0CK50
P11166	Herpes:P0CK57
P11166	Herpes:P0C737
P11279	Herpes:Q1HVJ2
P11717	Herpes:P0C6Z1
P11717	Herpes:P0CK57
P11717	Herpes:P0C737
P11717	Herpes:P0CK50
P12109	Herpes:P0CK48
P12109	Herpes:P0CK57
P12109	Herpes:P0CK50
P12110	Herpes:P0CK57
P12111	Herpes:P0CK57
P14618	Herpes:P0C705
P14618	Herpes:P0CAP7
P14618	Herpes:P0C6N0
P15151	Herpes:P0C737
P15586	Herpes:P0C737
P15622	Herpes:P0CK48
P15814	Herpes:Q1HVH9
P17302	Herpes:P0C737
P17655	Herpes:Q1HVD3
P17813	Herpes:P0C737
P17980	Herpes:P0CK57
P17980	Herpes:Q1HVJ2
P17980	Herpes:Q1HVD3
P18031	Herpes:P0C6Z1
P18545	Herpes:P0C763
P19793	Herpes:Q1HVG1
P22105	Herpes:P0C6Z1
P22413	Herpes:P0C6Z1
P22694	Herpes:Q1HVB5
P23458	Herpes:P0C6Z1
P23458	Herpes:Q1HVD3
P23458	Herpes:P0CK57
P23458	Herpes:P0CK48
P23634	Herpes:Q1HVB5
P23634	Herpes:P0C6Z1
P23634	Herpes:P0C737
P24557	Herpes:P0CK50
P25116	Herpes:P0CK50
P25116	Herpes:P0C737
P25116	Herpes:P0CK57
P25445	Herpes:P0CK57
P25445	Herpes:P0CK50
P25445	Herpes:P0C737
P25787	Herpes:Q1HVJ2
P27105	Herpes:P0C737
P27105	Herpes:Q1HVB5
P27352	Herpes:Q1HVF7
P28066	Herpes:Q1HVJ2
P28300	Herpes:Q1HVI8
P28300	Herpes:P0CK50
P28300	Herpes:P0CK57
P28300	Herpes:Q1HVD3
P28300	Herpes:P0C6Z1
P28300	Herpes:P0CK48
P28300	Herpes:P0C737
P28300	Herpes:Q1HVJ0
P28676	Herpes:Q69022
P28799	Herpes:Q1HVB8
P28799	Herpes:Q1HVB5
P28799	Herpes:Q1HVG2
P28799	Herpes:P0C763
P28799	Herpes:P68345
P28799	Herpes:P0CK48
P28799	Herpes:P0C6Z1
P28799	Herpes:Q1HVH9
P29597	Herpes:Q1HVB3
P30411	Herpes:P0C737
P30443	Herpes:Q1HVH9
P30530	Herpes:Q1HVB5
P30530	Herpes:P0C737
P30530	Herpes:P0CK57
P30530	Herpes:Q1HVJ2
P30626	Herpes:Q69022
P31689	Herpes:P0CK57
P31689	Herpes:P0CK50
P31689	Herpes:P0CK48
P31689	Herpes:Q1HVD3
P31689	Herpes:Q1HVJ0
P31947	Herpes:P0C763
P33527	Herpes:P0C6Z1
P33527	Herpes:P0C737
P33527	Herpes:Q1HVB5
P35080	Herpes:Q1HVD1
P35080	Herpes:P0CK48
P35221	Herpes:P0CK57
P35869	Herpes:Q69138
P36542	Herpes:P0C737
P36578	Herpes:Q69138
P37173	Herpes:Q1HVB5
P37173	Herpes:Q1HVJ2
P37173	Herpes:P0C737
P38159	Herpes:Q1HVH2
P38432	Herpes:Q1HVH2
P38435	Herpes:P0C737
P38435	Herpes:P0C6Z1
P38435	Herpes:P0CK57
P38936	Herpes:Q1HVI8
P39656	Herpes:P0C737
P39656	Herpes:P0CK57
P40123	Herpes:P0C723
P40189	Herpes:P0C737
P40429	Herpes:Q1HVD1
P40429	Herpes:P0CK48
P40429	Herpes:Q1HVI8
P40429	Herpes:Q1HVF7
P40429	Herpes:Q1HVB5
P40616	Herpes:P0CK57
P40616	Herpes:P0C6Z1
P40616	Herpes:Q1HVJ0
P40616	Herpes:P0C737
P40616	Herpes:P0CK50
P41221	Herpes:P0CK57
P42166	Herpes:P0C6Z1
P42166	Herpes:P0C737
P42892	Herpes:P0C737
P42892	Herpes:P0CK57
P43304	Herpes:P0C737
P43355	Herpes:Q1HVI8
P43405	Herpes:Q1HVJ2
P45378	Herpes:Q1HVI8
P46531	Herpes:Q1HVB8
P46778	Herpes:Q1HVG0
P46778	Herpes:Q1HVF7
P46977	Herpes:P0C6Z1
P46977	Herpes:P0C737
P48060	Herpes:P0C737
P48556	Herpes:Q1HVJ2
P48643	Herpes:Q1HVD3
P48643	Herpes:P0CK57
P48643	Herpes:Q69138
P48643	Herpes:Q1HVJ0
P49006	Herpes:P0C6Z1
P49759	Herpes:Q1HVH9
P49848	Herpes:Q1HVG0
P49908	Herpes:P0C723
P50281	Herpes:P0CK57
P50281	Herpes:Q1HVB5
P50281	Herpes:P0C737
P50281	Herpes:P0C6Z1
P50281	Herpes:P0CK50
P50416	Herpes:P0C737
P50479	Herpes:Q1HVD3
P50479	Herpes:P0CK57
P50542	Herpes:Q1HVG1
P51148	Herpes:P0C6Z1
P51148	Herpes:P0C737
P51798	Herpes:P0C737
P51911	Herpes:Q1HVD1
P52926	Herpes:Q1HVF7
P53621	Herpes:P0C737
P53621	Herpes:P0CK57
P53634	Herpes:Q1HVD6
P53701	Herpes:P0C737
P53801	Herpes:P0C737
P53801	Herpes:P0CK57
P53801	Herpes:P0C6Z1
P55145	Herpes:P0CK57
P55786	Herpes:P0C737
P57088	Herpes:P0C6Z1
P59768	Herpes:P0C6Z1
P60903	Herpes:P0CK48
P61916	Herpes:Q1HVB5
P62070	Herpes:P0CK50
P62070	Herpes:P0C737
P62070	Herpes:P0C6Z1
P62081	Herpes:Q1HVF7
P62508	Herpes:P0C763
P62508	Herpes:Q1HVI8
P62508	Herpes:Q1HVG4
P62699	Herpes:Q1HVD1
P62834	Herpes:P0C737
P62834	Herpes:P0C6Z1
P62847	Herpes:Q1HVF7
P62891	Herpes:Q1HVF7
P62995	Herpes:Q1HVH2
P63010	Herpes:Q1HVH9
P63010	Herpes:P0C763
P68871	Herpes:Q1HVH9
P78362	Herpes:Q1HVF7
P80303	Herpes:Q1HVH9
P98172	Herpes:P0C737
P98194	Herpes:P0CK50
P98194	Herpes:Q1HVJ2
P98194	Herpes:P0C737
P98194	Herpes:P0CK57
Q01650	Herpes:P0CK57
Q01892	Herpes:Q69022
Q02818	Herpes:Q1HVE9
Q02818	Herpes:P0CK48
Q02952	Herpes:P0CK57
Q04721	Herpes:P0CK57
Q04721	Herpes:P0C6Z1
Q05D60	Herpes:Q1HVI8
Q06210	Herpes:P0CK57
Q06210	Herpes:P0CK50
Q06323	Herpes:Q1HVJ2
Q07960	Herpes:P0CK48
Q08117	Herpes:Q69022
Q10472	Herpes:P0C737
Q12797	Herpes:Q1HVD1
Q12797	Herpes:P0CK48
Q12797	Herpes:P0C737
Q12797	Herpes:P0CK50
Q12797	Herpes:P0C6Z1
Q12797	Herpes:P0CK57
Q12800	Herpes:Q1HVH2
Q12800	Herpes:Q1HVG4
Q12800	Herpes:Q1HVD1
Q12800	Herpes:P0C6Z9
Q12846	Herpes:P0C737
Q12946	Herpes:P0CK57
Q12955	Herpes:Q1HVJ0
Q13064	Herpes:P0C763
Q13185	Herpes:Q69022
Q13232	Herpes:P0C6Z1
Q13308	Herpes:P0C6Z1
Q13363	Herpes:Q69140
Q13363	Herpes:Q69138
Q13416	Herpes:Q1HVF7
Q13443	Herpes:P0CK50
Q13443	Herpes:P0CK57
Q13443	Herpes:P0C737
Q13443	Herpes:P0C6Z1
Q13459	Herpes:P0CK57
Q13563	Herpes:P0C737
Q13586	Herpes:P0CK57
Q13586	Herpes:P0C737
Q13586	Herpes:Q1HVB5
Q14008	Herpes:P0C737
Q14108	Herpes:P0C737
Q14192	Herpes:Q1HVD3
Q14192	Herpes:P0C737
Q14192	Herpes:P0CK48
Q14192	Herpes:P0CK57
Q14393	Herpes:P0CK57
Q14393	Herpes:P0CK50
Q14393	Herpes:Q1HVD3
Q14517	Herpes:Q1HVJ0
Q14517	Herpes:Q1HVD3
Q14517	Herpes:Q1HVJ2
Q14699	Herpes:P0C6Z1
Q14699	Herpes:P0C737
Q14699	Herpes:P0CK57
Q14728	Herpes:P0C737
Q14997	Herpes:Q1HVJ2
Q15008	Herpes:Q1HVJ2
Q15012	Herpes:Q1HVJ2
Q15113	Herpes:P0CK57
Q15262	Herpes:P0C737
Q15262	Herpes:P0C6Z1
Q15415	Herpes:Q1HVH2
Q15554	Herpes:Q69140
Q15554	Herpes:Q1HVF7
Q15723	Herpes:Q1HVB8
Q15746	Herpes:P0C737
Q15942	Herpes:Q1HVB8
Q15942	Herpes:Q1HVG4
Q16206	Herpes:Q1HVD1
Q16206	Herpes:Q1HVG1
Q16206	Herpes:P0C744
Q16527	Herpes:P0CK57
Q16527	Herpes:Q1HVD1
Q16527	Herpes:P0C6Z1
Q16739	Herpes:Q1HVJ2
Q16787	Herpes:Q1HVJ0
Q16832	Herpes:P0C737
Q27J81	Herpes:P0CK57
Q27J81	Herpes:P0CK48
Q32P28	Herpes:Q1HVI8
Q3KQU3	Herpes:Q1HVF7
Q3KQU3	Herpes:Q1HVD3
Q3KQU3	Herpes:Q1HVB5
Q3KQU3	Herpes:P0CK48
Q3SXM5	Herpes:P0C737
Q3T906	Herpes:P0C6Z1
Q49A88	Herpes:Q1HVD6
Q4G0G2	Herpes:Q1HVI8
Q53EP0	Herpes:P0C6Z1
Q53G59	Herpes:P0C742
Q53H12	Herpes:P0C737
Q53TN4	Herpes:P0C737
Q58DX5	Herpes:P0C6Z1
Q58DX5	Herpes:P0CK48
Q5JR59	Herpes:P0CK48
Q5JY77	Herpes:P0C744
Q5JY77	Herpes:P0C763
Q5JY77	Herpes:Q1HVD1
Q5JY77	Herpes:Q1HVG1
Q5R3I4	Herpes:Q1HVD3
Q5RI15	Herpes:P0C6Z1
Q5SRE7	Herpes:P0C723
Q5T124	Herpes:P0C763
Q5T9L3	Herpes:P0C737
Q5TGY1	Herpes:P0CK57
Q5VV42	Herpes:P0CK57
Q5VWX1	Herpes:Q1HVH2
Q5W0B1	Herpes:Q1HVI8
Q5W0B1	Herpes:P0CK48
Q5XKP0	Herpes:P0C737
Q63HK5	Herpes:P0CK57
Q63ZY3	Herpes:Q1HVJ0
Q63ZY3	Herpes:P0CK57
Q63ZY3	Herpes:Q1HVI8
Q63ZY3	Herpes:Q1HVD3
Q63ZY3	Herpes:Q1HVB5
Q63ZY3	Herpes:Q1HVD1
Q63ZY3	Herpes:P0CK48
Q68CZ2	Herpes:P0CK48
Q68CZ2	Herpes:P0CK57
Q68DQ2	Herpes:P0CK57
Q6IAA8	Herpes:P0CK50
Q6IAA8	Herpes:P0C737
Q6IAA8	Herpes:P0C6Z1
Q6N089	Herpes:P0C6Z8
Q6NUQ1	Herpes:Q69140
Q6NUQ1	Herpes:P0C6Z9
Q6NZI2	Herpes:Q1HVF7
Q6NZI2	Herpes:Q1HVB5
Q6NZI2	Herpes:P0CK48
Q6P1W5	Herpes:Q1HVG1
Q6P996	Herpes:P0CK48
Q6P996	Herpes:P0CK50
Q6P996	Herpes:P0CK57
Q6P996	Herpes:Q1HVD3
Q6PIU2	Herpes:P0C737
Q6PML9	Herpes:P0C737
Q6UVK1	Herpes:P0C6Z1
Q6UVK1	Herpes:P0C737
Q6UX71	Herpes:P0C737
Q70UQ0	Herpes:P0C6Z1
Q70UQ0	Herpes:P0CK50
Q70UQ0	Herpes:P0CK57
Q70UQ0	Herpes:P0C737
Q70UQ0	Herpes:Q1HVG0
Q7Z4F1	Herpes:Q1HVB5
Q7Z4F1	Herpes:P0C737
Q7Z4F1	Herpes:Q1HVJ2
Q7Z4N8	Herpes:Q1HVI8
Q7Z5K2	Herpes:Q69022
Q7Z6G3	Herpes:P0C6Z9
Q7Z6G3	Herpes:P0C763
Q7Z7M9	Herpes:P0CK57
Q86UA1	Herpes:Q1HVI8
Q86UL3	Herpes:P0C737
Q86UQ4	Herpes:P0C737
Q86WN1	Herpes:Q69022
Q86X95	Herpes:Q1HVH9
Q86Y07	Herpes:P0C6Z1
Q86Y13	Herpes:P0C6Z9
Q86Y82	Herpes:P0C737
Q8HWS3	Herpes:Q69138
Q8IUH5	Herpes:P0CK50
Q8IV08	Herpes:P0C737
Q8IV08	Herpes:P0C6Z1
Q8IV08	Herpes:P0CK48
Q8IXI1	Herpes:Q1HVJ0
Q8IXI2	Herpes:P0C6Z1
Q8IXI2	Herpes:P0C737
Q8IY17	Herpes:P0CK57
Q8IY17	Herpes:Q1HVD1
Q8IY17	Herpes:P0C737
Q8IY26	Herpes:P0C737
Q8IY26	Herpes:P0C6Z1
Q8IY26	Herpes:P0CK57
